id_obec;obec;id_obec_nuts;id_okres;gps_lon;gps_lat;obec_alt_nazov;obec_dlhy_nazov;populacia
519162;Fričkovce;SK0411519162;701;21,238974;49,185469;Fričkovce;Fričkovce;727
519171;Gaboltov;SK0411519171;701;21,142577;49,364994;Gaboltov;Gaboltov;492
519189;Gerlachov;SK0411519189;701;21,110288;49,320629;Gerlachov (BJ);Gerlachov, okres Bardejov;1065
519201;Hankovce;SK0411519201;701;21,404866;49,203222;Hankovce (BJ);Hankovce, okres Bardejov;446
519219;Harhaj;SK0411519219;701;21,422154;49,187645;Harhaj;Harhaj;267
519227;Hažlín;SK0411519227;701;21,418611;49,301742;Hažlín;Hažlín;1090
519235;Hertník;SK0411519235;701;21,237343;49,207376;Hertník;Hertník;1031
519243;Hervartov;SK0411519243;701;21,204309;49,246499;Hervartov;Hervartov;507
519251;Hrabovec;SK0411519251;701;21,377568;49,274535;Hrabovec;Hrabovec;513
519260;Hrabské;SK0411519260;701;21,073496;49,338663;Hrabské;Hrabské;603
519278;Hutka;SK0411519278;701;21,430759;49,397144;Hutka;Hutka;99
519286;Chmeľová;SK0411519286;701;21,298107;49,399671;Chmeľová;Chmeľová;372
519294;Janovce;SK0411519294;701;21,303853;49,190618;Janovce;Janovce;461
519308;Jedlinka;SK0411519308;701;21,369756;49,399139;Jedlinka;Jedlinka;87
519324;Kľušov;SK0411519324;701;21,258058;49,248118;Kľušov;Kľušov;1111
519341;Kobyly;SK0411519341;701;21,296795;49,213532;Kobyly;Kobyly;872
519359;Kochanovce;SK0411519359;701;21,388795;49,190202;Kochanovce (BJ);Kochanovce, okres Bardejov;264
519367;Komárov;SK0411519367;701;21,351092;49,28192;Komárov;Komárov;444
519375;Koprivnica;SK0411519375;701;21,396133;49,157395;Koprivnica;Koprivnica;655
519383;Kožany;SK0411519383;701;21,489794;49,2159;Kožany;Kožany;104
519405;Krivé;SK0411519405;701;21,152106;49,292599;Krivé;Krivé;210
519413;Kríže;SK0411519413;701;21,14959;49,242477;Kríže;Kríže;62
519421;Kružlov;SK0411519421;701;21,135856;49,30418;Kružlov;Kružlov;1001
519430;Kučín;SK0411519430;701;21,455346;49,208966;Kučín (BJ);Kučín, okres Bardejov;320
519456;Kurima;SK0411519456;701;21,454193;49,226139;Kurima;Kurima;1133
519464;Kurov;SK0411519464;701;21,134728;49,341959;Kurov;Kurov;688
519472;Lascov;SK0411519472;701;21,475459;49,157079;Lascov;Lascov;581
519481;Lenartov;SK0411519481;701;21,02054;49,310089;Lenartov;Lenartov;1175
519499;Lipová;SK0411519499;701;21,481983;49,26177;Lipová (BJ);Lipová, okres Bardejov;82
519502;Livov;SK0411519502;701;21,088098;49,250824;Livov;Livov;66
519511;Livovská Huta;SK0411519511;701;21,033212;49,24386;Livovská Huta;Livovská Huta;44
519529;Lopúchov;SK0411519529;701;21,370533;49,139065;Lopúchov;Lopúchov;310
519545;Lukavica;SK0411519545;701;21,31829;49,26362;Lukavica (BJ);Lukavica, okres Bardejov;372
519553;Lukov;SK0411519553;701;21,080868;49,292654;Lukov;Lukov;647
519570;Malcov;SK0411519570;701;21,064015;49,305794;Malcov;Malcov;1646
519588;Marhaň;SK0411519588;701;21,449715;49,168927;Marhaň;Marhaň;970
519600;Mikulášová;SK0411519600;701;21,390323;49,383779;Mikulášová;Mikulášová;126
519618;Mokroluh;SK0411519618;701;21,214668;49,308046;Mokroluh;Mokroluh;768
519626;Nemcovce;SK0411519626;701;21,438039;49,209621;Nemcovce (BJ);Nemcovce, okres Bardejov;264
519634;Nižná Polianka;SK0411519634;701;21,402306;49,404246;Nižná Polianka;Nižná Polianka;226
519642;Nižná Voľa;SK0411519642;701;21,372539;49,222499;Nižná Voľa;Nižná Voľa;279
519669;Nižný Tvarožec;SK0411519669;701;21,187302;49,36367;Nižný Tvarožec;Nižný Tvarožec;545
519677;Oľšavce;SK0411519677;701;21,383433;49,203694;Oľšavce;Oľšavce;170
519685;Ondavka;SK0411519685;701;21,338659;49,436514;Ondavka;Ondavka;13
519693;Ortuťová;SK0411519693;701;21,45591;49,269547;Ortuťová;Ortuťová;195
519707;Osikov;SK0411519707;701;21,263815;49,174848;Osikov;Osikov;992
519715;Petrová;SK0411519715;701;21,118063;49,388025;Petrová;Petrová;916
519723;Poliakovce;SK0411519723;701;21,404194;49,254591;Poliakovce;Poliakovce;381
519731;Porúbka;SK0411519731;701;21,4266079;49,1987155;Porúbka (BJ);Porúbka, okres Bardejov;221
519936;Raslavice;SK0411519936;701;21,315665;49,149816;Raslavice;Raslavice;2797
519740;Regetovka;SK0411519740;701;21,274286;49,420471;Regetovka;Regetovka;47
519758;Rešov;SK0411519758;701;21,330956;49,238716;Rešov;Rešov;294
519766;Richvald;SK0411519766;701;21,18547;49,276084;Richvald;Richvald;996
519774;Rokytov;SK0411519774;701;21,189627;49,317193;Rokytov;Rokytov;571
519782;Smilno;SK0411519782;701;21,349397;49,38459;Smilno;Smilno;690
519791;Snakov;SK0411519791;701;21,046556;49,329145;Snakov;Snakov;685
519804;Stebnícka Huta;SK0411519804;701;21,247105;49,414981;Stebnícka Huta;Stebnícka Huta;218
519812;Stebník;SK0411519812;701;21,268685;49,378601;Stebník;Stebník;309
519821;Stuľany;SK0411519821;701;21,405573;49,143245;Stuľany;Stuľany;557
519839;Sveržov;SK0411519839;701;21,157906;49,335876;Sveržov;Sveržov;620
519847;Šarišské Čierne;SK0411519847;701;21,38562;49,345064;Šarišské Čierne;Šarišské Čierne;291
519855;Šašová;SK0411519855;701;21,448893;49,256703;Šašová;Šašová;160
519863;Šiba;SK0411519863;701;21,220419;49,230788;Šiba;Šiba;627
519871;Tarnov;SK0411519871;701;21,169734;49,32037;Tarnov;Tarnov;411
519880;Tročany;SK0411519880;701;21,321974;49,182447;Tročany;Tročany;301
518964;Vaniškovce;SK0411518964;701;21,300289;49,163497;Vaniškovce;Vaniškovce;373
519901;Varadka;SK0411519901;701;21,384307;49,41246;Varadka;Varadka;243
519910;Vyšná Polianka;SK0411519910;701;21,348399;49,430922;Vyšná Polianka;Vyšná Polianka;112
519928;Vyšná Voľa;SK0411519928;701;21,361792;49,249552;Vyšná Voľa;Vyšná Voľa;388
519944;Vyšný Kručov;SK0411519944;701;21,434579;49,169376;Vyšný Kručov;Vyšný Kručov;152
519952;Vyšný Tvarožec;SK0411519952;701;21,194471;49,385428;Vyšný Tvarožec;Vyšný Tvarožec;123
519961;Zborov;SK0411519961;701;21,307419;49,370121;Zborov;Zborov;3608
519979;Zlaté;SK0411519979;701;21,200229;49,339144;Zlaté;Zlaté;781
520012;Adidovce;SK0412520012;702;22,036645;49,015605;Adidovce;Adidovce;225
520021;Baškovce;SK0412520021;702;21,837565;49,033451;Baškovce (HE);Baškovce, okres Humenné;407
520055;Brekov;SK0412520055;702;21,835946;48,905844;Brekov;Brekov;1318
520063;Brestov;SK0412520063;702;21,887499;48,964298;Brestov (HE);Brestov, okres Humenné;604
520110;Černina;SK0412520110;702;21,82304;49,05227;Černina;Černina;163
520152;Dedačov;SK0412520152;702;21,974499;49,033664;Dedačov;Dedačov;153
559644;Gruzovce;SK0412559644;702;21,864308;48,974229;Gruzovce;Gruzovce;133
520195;Hankovce;SK0412520195;702;21,946702;49,02861;Hankovce (HE);Hankovce, okres Humenné;499
559598;Hažín nad Cirochou;SK0412559598;702;21,960334;48,930897;Hažín nad Cirochou;Hažín nad Cirochou;673
520225;Hrabovec nad Laborcom;SK0412520225;702;21,939105;49,094876;Hrabovec nad Laborcom;Hrabovec nad Laborcom;506
520233;Hrubov;SK0412520233;702;21,861804;49,094707;Hrubov;Hrubov;471
520241;Hudcovce;SK0412520241;702;21,790582;48,907617;Hudcovce;Hudcovce;393
520004;Humenné;SK0412520004;702;21,910721;48,933875;Humenné;Humenné;32358
520268;Chlmec;SK0412520268;702;21,937624;48,887264;Chlmec;Chlmec;568
520276;Jabloň;SK0412520276;702;21,979792;49,06604;Jabloň;Jabloň;387
520292;Jankovce;SK0412520292;702;21,798141;49,057854;Jankovce;Jankovce;265
559547;Jasenov;SK0412559547;702;21,901086;48,907136;Jasenov (HE);Jasenov, okres Humenné;1196
520331;Kamenica nad Cirochou;SK0412520331;702;21,998622;48,930064;Kamenica nad Cirochou;Kamenica nad Cirochou;2315
520349;Kamienka;SK0412520349;702;22,00153;48,904784;Kamienka (HE);Kamienka, okres Humenné;539
520357;Karná;SK0412520357;702;21,805279;48,985838;Karná;Karná;459
520373;Kochanovce;SK0412520373;702;21,942738;48,953156;Kochanovce (HE);Kochanovce, okres Humenné;734
528803;Košarovce;SK0412528803;702;21,782921;49,041915;Košarovce;Košarovce;627
520403;Koškovce;SK0412520403;702;21,95504;49,047705;Koškovce;Koškovce;570
582140;Lackovce;SK0412582140;702;21,956843;48,940394;Lackovce;Lackovce;847
520446;Lieskovec;SK0412520446;702;21,815772;48,951256;Lieskovec (HE);Lieskovec, okres Humenné;455
520454;Ľubiša;SK0412520454;702;21,947286;49,004798;Ľubiša;Ľubiša;818
520462;Lukačovce;SK0412520462;702;21,784595;49,030089;Lukačovce;Lukačovce;448
559652;Maškovce;SK0412559652;702;21,994572;49,015511;Maškovce;Maškovce;56
520497;Modra nad Cirochou;SK0412520497;702;22,045565;48,941655;Modra nad Cirochou;Modra nad Cirochou;990
520501;Myslina;SK0412520501;702;21,852458;48,94529;Myslina;Myslina;580
520527;Nechválova  Polianka;SK0412520527;702;22,0929084;49,0697609;Nechválova  Polianka;Nechválova Polianka;66
520535;Nižná Jablonka;SK0412520535;702;22,085965;49,127974;Nižná Jablonka;Nižná Jablonka;152
528897;Nižná Sitnica;SK0412528897;702;21,793448;49,065957;Nižná Sitnica;Nižná Sitnica;308
520543;Nižné Ladičkovce;SK0412520543;702;21,903339;49,021247;Nižné Ladičkovce;Nižné Ladičkovce;334
520560;Ohradzany;SK0412520560;702;21,84002;48,997662;Ohradzany;Ohradzany;626
528951;Pakostov;SK0412528951;702;21,823171;49,091782;Pakostov;Pakostov;432
520624;Papín;SK0412520624;702;22,061399;49,091852;Papín;Papín;911
520667;Porúbka;SK0412520667;702;21,956975;48,864005;Porúbka (HE);Porúbka, okres Humenné;266
529010;Prituľany;SK0412529010;702;21,774978;49,128925;Prituľany;Prituľany;40
520683;Ptičie;SK0412520683;702;21,95612;48,903958;Ptičie;Ptičie;648
529061;Rohožník;SK0412529061;702;21,762637;49,11147;Rohožník (HE);Rohožník, okres Humenné;45
520250;Rokytov pri Humennom;SK0412520250;702;21,990672;49,098167;Rokytov pri Humennom;Rokytov pri Humennom;283
520721;Rovné;SK0412520721;702;22,007351;48,97859;Rovné (RS);Rovné, okres Humenné;457
529087;Ruská Kajňa;SK0412529087;702;21,839083;49,11902;Ruská Kajňa;Ruská Kajňa;104
529095;Ruská Poruba;SK0412529095;702;21,789685;49,142703;Ruská Poruba;Ruská Poruba;218
520772;Slovenská Volová;SK0412520772;702;21,845019;48,981627;Slovenská Volová;Slovenská Volová;571
520781;Slovenské Krivé;SK0412520781;702;22,004448;49,071536;Slovenské Krivé;Slovenské Krivé;117
559636;Sopkovce;SK0412559636;702;21,867782;49,014982;Sopkovce;Sopkovce;99
520896;Topoľovka;SK0412520896;702;21,813522;48,923776;Topoľovka;Topoľovka;800
520900;Turcovce;SK0412520900;702;21,846362;49,052652;Turcovce;Turcovce;309
520926;Udavské;SK0412520926;702;21,965648;48,97393;Udavské;Udavské;1213
520977;Veľopolie;SK0412520977;702;21,952193;48,991784;Veľopolie;Veľopolie;360
520985;Víťazovce;SK0412520985;702;21,801316;49,010164;Víťazovce;Víťazovce;305
521019;Vyšná Jablonka;SK0412521019;702;22,099444;49,156196;Vyšná Jablonka;Vyšná Jablonka;51
529249;Vyšná Sitnica;SK0412529249;702;21,78795;49,096852;Vyšná Sitnica;Vyšná Sitnica;352
521027;Vyšné Ladičkovce;SK0412521027;702;21,890597;49,038878;Vyšné Ladičkovce;Vyšné Ladičkovce;181
521035;Vyšný Hrušov;SK0412521035;702;22,011152;48,992756;Vyšný Hrušov;Vyšný Hrušov;504
529273;Závada;SK0412529273;702;21,785543;49,172849;Závada (HE);Závada, okres Humenné;65
521043;Závadka;SK0412521043;702;21,841867;48,927352;Závadka (HE);Závadka, okres Humenné;537
521086;Zbudské Dlhé;SK0412521086;702;21,961394;49,075028;Zbudské Dlhé;Zbudské Dlhé;758
521116;Zubné;SK0412521116;702;22,063241;49,045939;Zubné;Zubné;356
523399;Abrahámovce;SK0413523399;703;20,438371;49,044325;Abrahámovce (KK);Abrahámovce, okres Kežmarok;276
523411;Bušovce;SK0413523411;703;20,487009;49,21807;Bušovce;Bušovce;311
523429;Červený Kláštor;SK0413523429;703;20,405315;49,391775;Červený Kláštor;Červený Kláštor;222
523461;Havka;SK0413523461;703;20,405197;49,344352;Havka;Havka;38
523470;Holumnica;SK0413523470;703;20,524988;49,233534;Holumnica;Holumnica;900
523500;Hradisko;SK0413523500;703;20,522399;49,057157;Hradisko;Hradisko;95
523526;Huncovce;SK0413523526;703;20,376839;49,114454;Huncovce;Huncovce;3280
523534;Ihľany;SK0413523534;703;20,537196;49,186882;Ihľany;Ihľany;1566
523569;Jezersko;SK0413523569;703;20,335358;49,299058;Jezersko;Jezersko;77
523577;Jurské;SK0413523577;703;20,526126;49,202676;Jurské;Jurské;1340
523585;Kežmarok;SK0413523585;703;20,429543;49,137323;Kežmarok;Kežmarok;16216
523607;Krížová Ves;SK0413523607;703;20,487462;49,188248;Krížová Ves;Krížová Ves;2314
523615;Lechnica;SK0413523615;703;20,408489;49,380682;Lechnica;Lechnica;256
523623;Lendak;SK0413523623;703;20,352081;49,23733;Lendak;Lendak;5427
523682;Ľubica;SK0413523682;703;20,448293;49,120557;Ľubica;Ľubica;4608
523674;Majere;SK0413523674;703;20,37684;49,396516;Majere;Majere;117
559938;Malá Franková;SK0413559938;703;20,304396;49,313966;Malá Franková;Malá Franková;184
581241;Malý Slavkov;SK0413581241;703;20,388954;49,136248;Malý Slavkov;Malý Slavkov;1135
523712;Matiašovce;SK0413523712;703;20,362287;49,353788;Matiašovce;Matiašovce;824
523739;Mlynčeky;SK0413523739;703;20,384796;49,168759;Mlynčeky;Mlynčeky;709
523771;Osturňa;SK0413523771;703;20,241471;49,336262;Osturňa;Osturňa;297
523780;Podhorany;SK0413523780;703;20,48122;49,23756;Podhorany (KK);Podhorany, okres Kežmarok;3135
523798;Rakúsy;SK0413523798;703;20,387668;49,188141;Rakúsy;Rakúsy;3407
523801;Reľov;SK0413523801;703;20,383856;49,297383;Reľov;Reľov;337
523810;Slovenská Ves;SK0413523810;703;20,423022;49,226481;Slovenská Ves;Slovenská Ves;1883
523828;Spišská Belá;SK0413523828;703;20,455788;49,188539;Spišská Belá;Spišská Belá;6763
523836;Spišská Stará Ves;SK0413523836;703;20,360355;49,384184;Spišská Stará Ves;Spišská Stará Ves;2245
523861;Spišské Hanušovce;SK0413523861;703;20,343315;49,333334;Spišské Hanušovce;Spišské Hanušovce;789
523887;Stará Lesná;SK0413523887;703;20,306469;49,136154;Stará Lesná;Stará Lesná;1027
523909;Stráne pod Tatrami;SK0413523909;703;20,367134;49,15838;Stráne pod Tatrami;Stráne pod Tatrami;2710
523976;Toporec;SK0413523976;703;20,491356;49,264569;Toporec;Toporec;2009
523984;Tvarožná;SK0413523984;703;20,473138;49,085686;Tvarožná;Tvarožná;746
523992;Veľká Franková;SK0413523992;703;20,297819;49,33577;Veľká Franková;Veľká Franková;326
524000;Veľká Lomnica;SK0413524000;703;20,360491;49,111427;Veľká Lomnica;Veľká Lomnica;5123
524042;Vlková;SK0413524042;703;20,429915;49,058904;Vlková;Vlková;886
524051;Vlkovce;SK0413524051;703;20,499191;49,04927;Vlkovce;Vlkovce;480
524069;Vojňany;SK0413524069;703;20,440324;49,248748;Vojňany;Vojňany;310
524077;Vrbov;SK0413524077;703;20,422636;49,088377;Vrbov;Vrbov;1578
524085;Výborná;SK0413524085;703;20,397002;49,233801;Výborná;Výborná;1336
524115;Zálesie;SK0413524115;703;20,389993;49,324033;Zálesie (KK);Zálesie, okres Kežmarok;81
524123;Žakovce;SK0413524123;703;20,397101;49,082078;Žakovce;Žakovce;918
526371;Baldovce;SK0414526371;704;20,714309;48,992892;Baldovce;Baldovce;168
526380;Beharovce;SK0414526380;704;20,812372;49,004175;Beharovce;Beharovce;161
526401;Bijacovce;SK0414526401;704;20,798311;49,024382;Bijacovce;Bijacovce;966
526410;Brutovce;SK0414526410;704;20,773976;49,086247;Brutovce;Brutovce;150
526428;Buglovce;SK0414526428;704;20,697559;48,985986;Buglovce;Buglovce;278
526452;Dlhé Stráže;SK0414526452;704;20,521241;49,025897;Dlhé Stráže;Dlhé Stráže;595
526461;Doľany;SK0414526461;704;20,654483;49,011914;Doľany (LV);Doľany, okres Levoča;803
526479;Domaňovce;SK0414526479;704;20,65945;48,96319;Domaňovce;Domaňovce;930
526487;Dravce;SK0414526487;704;20,485166;49,0197;Dravce;Dravce;835
526495;Dúbrava;SK0414526495;704;20,847781;48,985825;Dúbrava (LV);Dúbrava, okres Levoča;320
526517;Granč-Petrovce;SK0414526517;704;20,8033813;48,9967039;Granč-Petrovce;Granč-Petrovce;636
526525;Harakovce;SK0414526525;704;20,845294;48,997299;Harakovce;Harakovce;60
543179;Jablonov;SK0414543179;704;20,719162;49,017362;Jablonov;Jablonov;997
543225;Klčov;SK0414543225;704;20,6694;49,003457;Klčov;Klčov;642
581640;Korytné;SK0414581640;704;20,836821;49,007717;Korytné;Korytné;86
543276;Kurimany;SK0414543276;704;20,540604;48,998151;Kurimany;Kurimany;372
543292;Levoča;SK0414543292;704;20,588875;49,026019;Levoča;Levoča;14599
543314;Lúčka;SK0414543314;704;20,729007;49,02511;Lúčka (LV);Lúčka, okres Levoča;124
543381;Nemešany;SK0414543381;704;20,683867;49,00366;Nemešany;Nemešany;430
543390;Nižné Repaše;SK0414543390;704;20,703109;49,086558;Nižné Repaše;Nižné Repaše;158
543420;Oľšavica;SK0414543420;704;20,753382;49,082709;Oľšavica;Oľšavica;265
543446;Ordzovany;SK0414543446;704;20,786482;49,035245;Ordzovany;Ordzovany;159
543454;Pavľany;SK0414543454;704;20,711648;49,057647;Pavľany;Pavľany;45
543462;Poľanovce;SK0414543462;704;20,841179;49,02609;Poľanovce;Poľanovce;160
543471;Pongrácovce;SK0414543471;704;20,82271;49,019182;Pongrácovce;Pongrácovce;130
543578;Spišské Podhradie;SK0414543578;704;20,751702;49,000015;Spišské Podhradie;Spišské Podhradie;3980
543608;Spišský Hrhov;SK0414543608;704;20,639856;49,002479;Spišský Hrhov;Spišský Hrhov;1740
543624;Spišský Štvrtok;SK0414543624;704;20,467873;49,002034;Spišský Štvrtok;Spišský Štvrtok;2531
543641;Studenec;SK0414543641;704;20,769949;49,013066;Studenec;Studenec;499
543675;Torysky;SK0414543675;704;20,676409;49,096723;Torysky;Torysky;334
543691;Uloža;SK0414543691;704;20,644952;49,043354;Uloža;Uloža;221
526606;Vyšné Repaše;SK0414526606;704;20,687472;49,067209;Vyšné Repaše;Vyšné Repaše;89
526614;Vyšný Slavkov;SK0414526614;704;20,852949;49,073229;Vyšný Slavkov;Vyšný Slavkov;262
520071;Brestov nad Laborcom;SK0415520071;705;21,937574;49,114305;Brestov nad Laborcom;Brestov nad Laborcom;113
520098;Čabalovce;SK0415520098;705;21,964041;49,229015;Čabalovce;Čabalovce;339
520101;Čabiny;SK0415520101;705;21,900755;49,182275;Čabiny;Čabiny;321
520128;Čertižné;SK0415520128;705;21,827195;49,35106;Čertižné;Čertižné;322
520187;Habura;SK0415520187;705;21,861406;49,324339;Habura;Habura;481
520314;Kalinov;SK0415520314;705;21,922908;49,315683;Kalinov;Kalinov;257
520411;Krásny Brod;SK0415520411;705;21,898254;49,241519;Krásny Brod;Krásny Brod;487
520471;Medzilaborce;SK0415520471;705;21,902811;49,271966;Medzilaborce;Medzilaborce;6474
520519;Ňagov;SK0415520519;705;21,937117;49,253456;Ňagov;Ňagov;396
520578;Oľka;SK0415520578;705;21,847182;49,154508;Oľka;Oľka;262
520586;Oľšinkov;SK0415520586;705;22,039326;49,199705;Oľšinkov;Oľšinkov;21
520616;Palota;SK0415520616;705;21,994218;49,269302;Palota;Palota;196
520691;Radvaň nad Laborcom;SK0415520691;705;21,926775;49,13042;Radvaň nad Laborcom;Radvaň nad Laborcom;541
520705;Repejov;SK0415520705;705;21,820772;49,200749;Repejov;Repejov;105
559610;Rokytovce;SK0415559610;705;21,874745;49,266608;Rokytovce;Rokytovce;169
520713;Roškovce;SK0415520713;705;21,847823;49,239569;Roškovce;Roškovce;140
520853;Sukov;SK0415520853;705;21,874423;49,218226;Sukov;Sukov;156
520861;Svetlice;SK0415520861;705;22,040479;49,170625;Svetlice;Svetlice;87
520951;Valentovce;SK0415520951;705;21,952243;49,177967;Valentovce;Valentovce;44
520993;Volica;SK0415520993;705;21,922466;49,151437;Volica;Volica;266
521001;Výrava;SK0415521001;705;22,005622;49,19167;Výrava;Výrava;181
521060;Zbojné;SK0415521060;705;21,995824;49,137559;Zbojné;Zbojné;157
521078;Zbudská Belá;SK0415521078;705;21,941743;49,150878;Zbudská Belá;Zbudská Belá;116
523402;Batizovce;SK0416523402;706;20,185414;49,075394;Batizovce;Batizovce;2556
523437;Gánovce;SK0416523437;706;20,327901;49,030086;Gánovce;Gánovce;1397
523445;Gerlachov;SK0416523445;706;20,206511;49,098344;Gerlachov (PP);Gerlachov, okres Poprad;865
523496;Hozelec;SK0416523496;706;20,346694;49,034415;Hozelec;Hozelec;783
523488;Hôrka;SK0416523488;706;20,393177;49,019983;Hôrka;Hôrka;2103
523518;Hranovnica;SK0416523518;706;20,308687;48,988266;Hranovnica;Hranovnica;3206
523542;Jánovce;SK0416523542;706;20,429636;49,017564;Jánovce (PP);Jánovce, okres Poprad;1750
523593;Kravany;SK0416523593;706;20,202943;48,997933;Kravany (PP);Kravany, okres Poprad;893
523631;Liptovská Teplička;SK0416523631;706;20,090076;48,967923;Liptovská Teplička;Liptovská Teplička;2469
523658;Lučivná;SK0416523658;706;20,148973;49,053654;Lučivná;Lučivná;960
523721;Mengusovce;SK0416523721;706;20,14336;49,075575;Mengusovce;Mengusovce;715
523747;Mlynica;SK0416523747;706;20,31251;49,100771;Mlynica;Mlynica;649
523763;Nová Lesná;SK0416523763;706;20,267397;49,122416;Nová Lesná;Nová Lesná;1654
523381;Poprad;SK0416523381;706;20,30427;49,057037;Poprad;Poprad;50859
523844;Spišská Teplica;SK0416523844;706;20,251857;49,048242;Spišská Teplica;Spišská Teplica;2264
523852;Spišské Bystré;SK0416523852;706;20,242633;48,992539;Spišské Bystré;Spišské Bystré;2562
523879;Spišský Štiavnik;SK0416523879;706;20,358755;48,993839;Spišský Štiavnik;Spišský Štiavnik;2954
523925;Svit;SK0416523925;706;20,207121;49,060016;Svit;Svit;7894
559890;Štôla;SK0416559890;706;20,140635;49,092329;Štôla;Štôla;534
523933;Štrba;SK0416523933;706;20,07993;49,058965;Štrba;Štrba;3424
524107;Šuňava;SK0416524107;706;20,08244;49,031236;Šuňava;Šuňava;1995
523950;Švábovce;SK0416523950;706;20,357928;49,029466;Švábovce;Švábovce;1605
580368;Tatranská Javorina;SK0416580368;706;20,141621;49,266209;Tatranská Javorina;Tatranská Javorina;185
524018;Veľký Slavkov;SK0416524018;706;20,279489;49,095765;Veľký Slavkov;Veľký Slavkov;1475
524026;Vernár;SK0416524026;706;20,270582;48,917856;Vernár;Vernár;570
524034;Vikartovce;SK0416524034;706;20,153878;48,993867;Vikartovce;Vikartovce;1888
524093;Vydrník;SK0416524093;706;20,406501;49,001314;Vydrník;Vydrník;1292
560103;Vysoké Tatry;SK0416560103;706;20,218722;49,141722;Vysoké Tatry;Vysoké Tatry;3983
524131;Ždiar;SK0416524131;706;20,262121;49,271644;Ždiar;Ždiar;1389
524158;Abranovce;SK0417524158;707;21,348011;48,932744;Abranovce;Abranovce;701
524174;Bajerov;SK0417524174;707;21,115819;48,953299;Bajerov;Bajerov;437
524191;Bertotovce;SK0417524191;707;21,024572;49,022364;Bertotovce;Bertotovce;505
524212;Brestov;SK0417524212;707;21,347465;48,86861;Brestov (HE);Brestov, okres Prešov;448
524221;Bretejovce;SK0417524221;707;21,298108;48,825438;Bretejovce;Bretejovce;427
524255;Brežany;SK0417524255;707;21,111573;48,978417;Brežany;Brežany;196
524263;Bzenov;SK0417524263;707;21,165493;48,948664;Bzenov;Bzenov;766
524271;Čelovce;SK0417524271;707;21,403168;49,078871;Čelovce (PO);Čelovce, okres Prešov;354
524301;Červenica;SK0417524301;707;21,450608;48,887021;Červenica;Červenica;1051
524336;Demjata;SK0417524336;707;21,314938;49,106294;Demjata;Demjata;1099
524352;Drienov;SK0417524352;707;21,270539;48,873286;Drienov;Drienov;2259
524361;Drienovská Nová Ves;SK0417524361;707;21,243572;48,90001;Drienovská Nová Ves;Drienovská Nová Ves;832
524387;Dulova Ves;SK0417524387;707;21,301456;48,955282;Dulova Ves;Dulova Ves;1420
524395;Fintice;SK0417524395;707;21,283921;49,053504;Fintice;Fintice;2169
524409;Fričovce;SK0417524409;707;20,965851;49,016278;Fričovce;Fričovce;1146
524417;Fulianka;SK0417524417;707;21,329856;49,065147;Fulianka;Fulianka;404
524425;Geraltov;SK0417524425;707;21,258965;49,138017;Geraltov;Geraltov;121
524433;Gregorovce;SK0417524433;707;21,205641;49,068757;Gregorovce;Gregorovce;879
518522;Haniska;SK0417518522;707;21,239891;48,957842;Haniska (PO);Haniska, okres Prešov;734
524450;Hendrichovce;SK0417524450;707;21,00071;49,021495;Hendrichovce;Hendrichovce;270
524468;Hermanovce;SK0417524468;707;21,019785;49,044889;Hermanovce;Hermanovce;1960
524476;Hrabkov;SK0417524476;707;21,018054;48,959299;Hrabkov;Hrabkov;698
524506;Chmeľov;SK0417524506;707;21,43662;49,071915;Chmeľov;Chmeľov;1047
524514;Chmeľovec;SK0417524514;707;21,367533;49,083372;Chmeľovec;Chmeľovec;450
524549;Chmiňany;SK0417524549;707;21,067916;49,000908;Chmiňany;Chmiňany;1003
524522;Chminianska Nová Ves;SK0417524522;707;21,081455;49,003868;Chminianska Nová Ves;Chminianska Nová Ves;1313
524531;Chminianske Jakubovany;SK0417524531;707;21,000594;48,991138;Chminianske Jakubovany;Chminianske Jakubovany;2644
524581;Janov;SK0417524581;707;21,178209;48,938623;Janov;Janov;332
524590;Janovík;SK0417524590;707;21,285728;48,8361;Janovík;Janovík;387
524620;Kapušany;SK0417524620;707;21,333144;49,043749;Kapušany;Kapušany;2246
524638;Kendice;SK0417524638;707;21,24225;48,924367;Kendice;Kendice;2040
524646;Klenov;SK0417524646;707;21,055326;48,924072;Klenov;Klenov;239
524654;Kojatice;SK0417524654;707;21,130472;48,998304;Kojatice;Kojatice;1148
524662;Kokošovce;SK0417524662;707;21,335795;48,944782;Kokošovce;Kokošovce;928
524697;Krížovany;SK0417524697;707;21,049429;48,982772;Krížovany;Krížovany;365
524701;Kvačany;SK0417524701;707;21,086697;48,945028;Kvačany (PO);Kvačany, okres Prešov;286
524727;Lada;SK0417524727;707;21,357709;49,043819;Lada;Lada;840
524735;Lažany;SK0417524735;707;21,096806;49,037221;Lažany;Lažany;171
524743;Lemešany;SK0417524743;707;21,271723;48,851309;Lemešany;Lemešany;1954
524751;Lesíček;SK0417524751;707;21,384237;48,917675;Lesíček;Lesíček;431
524760;Ličartovce;SK0417524760;707;21,247664;48,875073;Ličartovce;Ličartovce;970
559971;Lipníky;SK0417559971;707;21,406927;49,047128;Lipníky;Lipníky;522
524786;Lipovce;SK0417524786;707;20,952376;49,056188;Lipovce;Lipovce;497
518590;Ľubotice;SK0417518590;707;21,273856;49,011635;Ľubotice;Ľubotice;3718
